ORG_ID,ACCT_PER_DATE,ACTVY_PER_DATE,AFE_NUM,CC_NUM,CC_TYPE_CODE,COST_CENTRE_NAME_QBYTE,BUSINESS_UNIT,DIVISION,AREA,FIELD,SUB_FIELD,VP_REPORTING,MAJOR_ACCT,MINOR_ACCT,MAJOR_MINOR,ACCOUNT_DESCRIPTION,GROSS_NET,LEVEL_1_HIERARCHY,LEVEL_2_HIERARCHY,LEVEL_3_HIERARCHY,LEVEL_4_HIERARCHY,LEVEL_5_HIERARCHY,FIELD_OPEX_CLASS_TYPE,LI_AMT,REPORTING_CURR_AMT,LI_VOL,PROD_CODE,LI_REM,GOVERN_AGR_ID,GOVERN_AGR_TYPE_CODE,VOUCHER_NUM,VOUCHER_TYPE_CODE,VOUCHER_REM,NAME_1,CLIENT_ID,INVC_NUM,INVC_DATE,CREATE_USER,CREATE_DATE,VOUCHER_STAT_CODE,GL_POST_USER,LAST_UPDATE_DATE
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-37000.00,-37000.00,0.00,,PIPESTONE RAIL CAR RENTAL ACTUAL,1,OM,35374,GJE,NOV 22 BRC TO RFS RAILCAR RENTAL,NULL,NULL,NULL,NULL,NGORING,2022-12-07 00:00:00.000,P,SBEARSS,2022-12-08 00:00:00.000
1,2022-11-30 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,90900.00,90900.00,0.00,,20221130 DEMURRAGE CHARGES,1,OM,7557,ACCR,PGR BRC LPG INTERCO ACCRUAL,NULL,NULL,NULL,NULL,CMAIRS,2022-12-07 00:00:00.000,P,SBEARSS,2022-12-07 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,28921.67,28921.67,0.00,,20221130 RAIL CAR RENTAL CHARGES,1,OM,7557,ACCR,RV ACCR 7557,NULL,NULL,NULL,NULL,CMAIRS,2022-12-07 00:00:00.000,P,SBEARSS,2022-12-14 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84129,MRK,PIPESTONE GAS PLANT - NGL MARKETING,MIDSTREAM,PIPESTONE,PIPESTONE,PIPESTONE NGL,NULL,PIPESTONE NGL,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,-165388.19,-165388.19,0.00,,PIPESTONE LOADING FEE ACCRUAL,1,OM,7565,ACCR,RV ACCR 7565,NULL,NULL,NULL,NULL,NGORING,2022-12-08 00:00:00.000,P,EDAVID,2022-12-12 00:00:00.000
1,2022-11-30 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,1300.00,1300.00,0.00,,,1,OM,32370,OBO,104065 CN 755699685,CN,104065,755699685,2022-11-20,OPNINV1,2022-11-29 00:00:00.000,P,BLUU,2022-11-29 00:00:00.000
1,2022-11-30 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-28921.67,-28921.67,0.00,,20221130 RAIL CAR RENTAL CHARGES,1,OM,7557,ACCR,PGR BRC LPG INTERCO ACCRUAL,NULL,NULL,NULL,NULL,CMAIRS,2022-12-07 00:00:00.000,P,SBEARSS,2022-12-07 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,17900.00,17900.00,0.00,,DEMURRAGE TO PGR,1,OM,7579,ACCR,RV ACCR 7579,NULL,NULL,NULL,NULL,CMAIRS,2022-12-08 00:00:00.000,P,SBEARSS,2022-12-14 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,-90900.00,-90900.00,0.00,,20221130 DEMURRAGE CHARGES,1,OM,7557,ACCR,RV ACCR 7557,NULL,NULL,NULL,NULL,CMAIRS,2022-12-07 00:00:00.000,P,SBEARSS,2022-12-14 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84129,MRK,PIPESTONE GAS PLANT - NGL MARKETING,MIDSTREAM,PIPESTONE,PIPESTONE,PIPESTONE NGL,NULL,PIPESTONE NGL,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,37000.00,37000.00,0.00,,PIPESTONE RAIL CAR RENTAL ACTUAL,1,OM,35374,GJE,NOV 22 BRC TO RFS RAILCAR RENTAL,NULL,NULL,NULL,NULL,NGORING,2022-12-07 00:00:00.000,P,SBEARSS,2022-12-08 00:00:00.000
1,2022-11-30 00:00:00.000,2022-11-30 00:00:00.000,,84120,MRK,RAIL LOGISTICS,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9840,110,9840.110,RENEWABLE RAILCAR LEASE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.13 - RENEWABLES FEES,RENEWABLES FEES,MKTOTH,60750.00,60750.00,0.00,,NOVEMBER 2022 TWR FEES,1,OM,39612,API,NOVEMBER 2022 TWR FEES,TIDEWATER RENEWABLES LTD,108876,PGR20221130-TWR-SUB,2022-11-30,ATORINO1,2022-12-07 00:00:00.000,P,KDUHEME,2022-12-09 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,98015,ACR,RAIL LOGISTICS ACCRUAL,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,490453.22,490453.22,0.00,,NOV 2022 - OTHER RAILCAR ACCR,1,OM,7566,ACCR,RV ACCR 7566,NULL,NULL,NULL,NULL,NTRATECH,2022-12-07 00:00:00.000,P,EDAVID,2022-12-12 00:00:00.000
1,2022-11-30 00:00:00.000,2022-11-30 00:00:00.000,,98015,ACR,RAIL LOGISTICS ACCRUAL,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,941418.11,941418.11,0.00,,2022-10 OPEX PREPAID RECLASS,1,OM,7375,ACCR,RV ACCR 7375,NULL,NULL,NULL,NULL,LVONG,2022-11-08 00:00:00.000,P,DKABASEL,2022-11-14 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,81329,FAC,BRC TOWER CONDY CONVERT,MIDSTREAM,BRC TOWER,BRC,BRC TOWER,NULL,BRC TOWER,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,300.00,300.00,0.00,,,1,OM,35559,OBO,104065 CN 755732957,CN,104065,755732957,2022-12-10,OPNINV1,2022-12-21 00:00:00.000,P,DKABASEL,2022-12-21 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,81115,FAC,BRC FRAC - DEPROP/DEBUT/DEETHANIZER,MIDSTREAM,BRC FRAC,BRC,BRC FRAC,NULL,BRC FRAC,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,-33537.78,-33537.78,0.00,,TOTAL LOADING FEE EXPENSE,1,OM,7647,ACCR,RV ACCR 7647,NULL,NULL,NULL,NULL,NGORING,2022-12-09 00:00:00.000,P,EDAVID,2022-12-12 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,81147,FAC,ACHESON RAIL TERMINAL,MIDSTREAM,ACHESON LOGISTICS,ACHESON,ACHESON RAIL TERMINAL,NULL,ACHESON RAIL TERMINAL,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,111.00,111.00,0.00,,,1,OM,35371,B2B,104774 Sky Eye Measurement Inc. 19217,SKY EYE MEASUREMENT,104774,19217,2022-11-30,OPNINV1,2022-12-21 00:00:00.000,P,BLUU,2022-12-21 00:00:00.000
1,2022-11-30 00:00:00.000,2022-11-30 00:00:00.000,,99045,ACR,BRC TOWER ACCRUAL,MIDSTREAM,BRC TOWER,BRC,BRC TOWER,NULL,BRC TOWER,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,49760.00,49760.00,0.00,,BRC TOWER BROKERAGE & FREIGHT - NOV,1,OM,7596,ACCR,BRC TOWER BROKERAGE & FREIGHT - NOV,NULL,NULL,NULL,NULL,LVONG,2022-12-08 00:00:00.000,P,KDUHEME,2022-12-09 00:00:00.000
1,2022-11-30 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,15000.00,15000.00,0.00,,20221130 REPAIRS & MAINTENANCE,1,OM,7557,ACCR,PGR BRC LPG INTERCO ACCRUAL,NULL,NULL,NULL,NULL,CMAIRS,2022-12-07 00:00:00.000,P,SBEARSS,2022-12-07 00:00:00.000
1,2022-11-30 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,-17900.00,-17900.00,0.00,,DEMURRAGE TO PGR,1,OM,7579,ACCR,NOV DEMURRAGE ACH / PGR TOP UP,NULL,NULL,NULL,NULL,CMAIRS,2022-12-08 00:00:00.000,P,SBEARSS,2022-12-08 00:00:00.000
1,2022-11-30 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-54367.17,-54367.17,0.00,,LPG INTERCOMPANY ACCRUAL - LPG REVENUE PGR RAILCAR RENTALS,1,OM,7559,ACCR,PGR LPG RAILCAR RENTAL ACCRUAL,NULL,NULL,NULL,NULL,CMAIRS,2022-12-07 00:00:00.000,P,SBEARSS,2022-12-07 00:00:00.000
1,2022-11-30 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,362310.88,362310.88,0.00,,202210 MIDSTREAM PREPAID RECLASS,1,DB,7494,ACCR,RV ACCR 7494,NULL,NULL,NULL,NULL,MGRACHER,2022-11-09 00:00:00.000,P,DKABASEL,2022-11-14 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,40000.00,40000.00,0.00,,NOVEMBER REACCRUE DEMURRAGE,1,OM,7724,ACCR,PGR BRC LPG INTERCO ACCRUAL,NULL,NULL,NULL,NULL,CMAIRS,2023-01-06 00:00:00.000,P,SBEARSS,2023-01-06 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-12509.99,-9300.00,0.00,,NOV-22 ELBOW RIVER RAILCAR SUBLEASE INV,1,OM,12919,ARI,NOV 2022 ELBOW RIVER NGL RC SUBLEASE,ELBOW RIVER MARKETING LTD,109493,ERMRCS-2211,2022-12-12,CMAIRS,2022-12-12 00:00:00.000,P,RITAS,2022-12-12 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84129,MRK,PIPESTONE GAS PLANT - NGL MARKETING,MIDSTREAM,PIPESTONE,PIPESTONE,PIPESTONE NGL,NULL,PIPESTONE NGL,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,50451.70,50451.70,0.00,,C3 RAILCAR LOADING FEE INV#22000237 RI 19005,1,OM,39819,API,NOV 2022 NGL UPLOAD PETROGAS,PETROGAS ENERGY SERVICES LTD,100939,22000237 R1 19005,2022-12-05,NZAKO,2022-12-19 00:00:00.000,P,RITAS,2022-12-21 00:00:00.000
1,2022-11-30 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,-27850.00,-27850.00,0.00,,LPG DEMURRAGE CHARGES,1,OM,7644,ACCR,DEMURRAGE ADJ FOR PGR,NULL,NULL,NULL,NULL,RITAS,2022-12-09 00:00:00.000,P,SBEARSS,2022-12-09 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-23972.99,-17821.67,0.00,,NOV-22 NGL SUPPLY RAILCAR SUBLEASE INV,1,OM,12921,ARI,NOV 2022 NGL SUPPLY NGL RC SUBLEASE,NGL SUPPLY CO. LTD,104478,NGLSRCS-2211,2022-12-12,CMAIRS,2022-12-12 00:00:00.000,P,RITAS,2022-12-12 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,3766.45,2800.00,0.00,,NOV-22 UNITED ENERGY RAILCAR SUBLEASE INV,1,OM,12920,ARI,NOV 2022 UNITED ENERGY NGL RC SUBLEASE,UNITED ENERGY TRADING LLC,107727,UETRCS-2211,2022-12-12,CMAIRS,2022-12-12 00:00:00.000,P,RITAS,2022-12-12 00:00:00.000
1,2022-11-30 00:00:00.000,2022-11-30 00:00:00.000,,99055,ACR,RAILCAR SUBLEASE ACCURAL,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-258620.46,-258620.46,0.00,,NOV 2022 - RAILCAR SUBLEASE ACCRUAL,1,OM,7563,ACCR,NOV 2022 - RAILCAR SUBLEASE ACCRUAL,NULL,NULL,NULL,NULL,NTRATECH,2022-12-07 00:00:00.000,P,KDUHEME,2022-12-07 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,85028,REF,PGR-PRINCE GEORGE REFINERY,DOWNSTREAM,PGR,PGR,PRINCE GEORGE REFINERY,NULL,PRINCE GEORGE REFINERY,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,1200.00,1200.00,0.00,,,1,OM,34659,OBO,104065 CN 755716246,CN,104065,755716246,2022-12-01,OPNINV1,2022-12-15 00:00:00.000,P,BLUU,2022-12-15 00:00:00.000
1,2023-01-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,-13575.00,-13575.00,0.00,,NOV 22 DETENTION CHARGES,1,OM,13363,ARI,NOV 2022 SUPERIOR DETENTION CHARGES,SUPERIOR GAS LIQUIDS,104718,NGL221110531DET,2023-01-30,NZAKO,2023-01-30 00:00:00.000,P,SBEARSS,2023-01-30 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,37000.00,37000.00,0.00,,PIPESTONE RAIL CAR RENTAL ACCRUAL,1,OM,7565,ACCR,RV ACCR 7565,NULL,NULL,NULL,NULL,NGORING,2022-12-08 00:00:00.000,P,EDAVID,2022-12-12 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-3766.45,-2800.00,0.00,,NOV-22 UNITED ENERGY RAILCAR SUBLEASE INV,1,OM,12964,ARI,Rev-Org1Date31-DEC-22TypeARI#12920,UNITED ENERGY TRADING LLC,107727,UETRCS-2211,2022-12-12,CMAIRS,2022-12-19 00:00:00.000,P,RITAS,2022-12-19 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,54367.17,54367.17,0.00,,LPG INTERCOMPANY ACCRUAL - LPG REVENUE PGR RAILCAR RENTALS,1,OM,7559,ACCR,RV ACCR 7559,NULL,NULL,NULL,NULL,CMAIRS,2022-12-07 00:00:00.000,P,SBEARSS,2022-12-14 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,85028,REF,PGR-PRINCE GEORGE REFINERY,DOWNSTREAM,PGR,PGR,PRINCE GEORGE REFINERY,NULL,PRINCE GEORGE REFINERY,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,480.00,480.00,0.00,,,1,OM,34659,OBO,104065 CN 755716246,CN,104065,755716246,2022-12-01,OPNINV1,2022-12-15 00:00:00.000,P,BLUU,2022-12-15 00:00:00.000
1,2022-11-30 00:00:00.000,2022-11-30 00:00:00.000,,84160,MRK,CRUDE BY RAIL MARKETING,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,RAILCARS,NULL,RAILCARS,9800,182,NULL,RAILCAR RETURN COSTS,G,NULL,NULL,NULL,NULL,NULL,NULL,34277.25,34277.25,0.00,,NOV 2022 - CBR ACCRUAL,1,OM,7587,ACCR,NOV 2022 - CBR ACCRUAL,NULL,NULL,NULL,NULL,NTRATECH,2022-12-08 00:00:00.000,P,KDUHEME,2022-12-09 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84129,MRK,PIPESTONE GAS PLANT - NGL MARKETING,MIDSTREAM,PIPESTONE,PIPESTONE,PIPESTONE NGL,NULL,PIPESTONE NGL,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-37000.00,-37000.00,0.00,,PIPESTONE RAIL CAR RENTAL ACCRUAL,1,OM,7565,ACCR,RV ACCR 7565,NULL,NULL,NULL,NULL,NGORING,2022-12-08 00:00:00.000,P,EDAVID,2022-12-12 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,85028,REF,PGR-PRINCE GEORGE REFINERY,DOWNSTREAM,PGR,PGR,PRINCE GEORGE REFINERY,NULL,PRINCE GEORGE REFINERY,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,4080.00,4080.00,0.00,,,1,OM,34658,OBO,104065 CN 755722066,CN,104065,755722066,2022-12-03,OPNINV1,2022-12-15 00:00:00.000,P,BLUU,2022-12-15 00:00:00.000
1,2023-02-28 00:00:00.000,2022-11-30 00:00:00.000,,85090,REF,100% TWR RAILCARS,DOWNSTREAM,PGR,PGR,PRINCE GEORGE REFINERY,NULL,PRINCE GEORGE REFINERY,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-401995.58,-401995.58,0.00,,TRINITY INVOICE 2815374495,1280,OM,35838,GJE,REV-GJE#35837 WRONG AMOUNT,NULL,NULL,NULL,NULL,BLUU,2023-02-03 00:00:00.000,P,TGRAHAM,2023-02-03 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,81136,MRK,NGL - FSEEP,MIDSTREAM,FSEEP,EEPS,FSEEP,NULL,FSEEP,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,-15382.24,-15382.24,0.00,,FSEEP RAIL LOADING FEE,1,OM,7621,ACCR,RV ACCR 7621,NULL,NULL,NULL,NULL,NGORING,2022-12-08 00:00:00.000,P,EDAVID,2022-12-12 00:00:00.000
